,CUST_ID,ACCT_ID
1894,61810753,4098774683
1895,20684766,8347037656
1896,20684766,4882148546
1897,20684766,6213146854
1898,20684766,6694641254
1899,15582376,1195383416
1900,15582376,2194202521
1901,15582376,8062838264
1902,15582376,5093100412
1903,21468390,3523281733
1904,21468390,8682514731
1905,21468390,7477075660
1906,21468390,1268267117
1907,21468390,1713981936
1908,21468390,9411729687
1909,21468390,8303884248
1910,21468390,7759226103
1911,94541052,7370253653
1912,94541052,5532094455
1913,84523128,2994762881
1914,84523128,8688958820
1915,84523128,5137504388
1916,84523128,8835427080
1917,84523128,4961611951
1918,84523128,7652173970
1919,84523128,3765237149
1920,84523128,7559585726
1921,74543349,5326877056
1922,74543349,3601279522
1923,74543349,1520919136
1924,74117787,4700205346
1925,74117787,9281858571
1926,74117787,7226949260
1927,74117787,9964387859
1928,74117787,7282243252
1929,74117787,6236778903
1930,15576041,8389519207
1931,15576041,5762989079
1932,15576041,1826923096
1933,15576041,5767787770
1934,15576041,7419516155
1935,26622409,5945873336
1936,30417323,5167974344
1937,30417323,7914629417
1938,30417323,7326571099
1939,30417323,2425844217
1940,82882390,4449548069
1941,82882390,4676039786
1942,82882390,8225731884
1943,82882390,7706073901
1944,82882390,2904451316
1945,82882390,6260241495
1946,14239598,6852043330
1947,14239598,9808423974
1948,14239598,5231139342
1949,62173871,5175581187
1950,62173871,3229589517
1951,62173871,5592134041
1952,62173871,8584431804
1953,62173871,4825629629
1954,34211586,9871499057
1955,34211586,1162300517
1956,34211586,2809473671
1957,87282414,3125173376
1958,87282414,8170780786
1959,87282414,1428077268
1960,87282414,7328084061
1961,56393886,3210245794
1962,56393886,6404195123
1963,56393886,4409475247
1964,63603138,6964133925
1965,63603138,2552699301
1966,63603138,2454234568
1967,63603138,5534321228
1968,63603138,3984635343
1969,63603138,8774194773
1970,63603138,9438623958
1971,21529932,8668766008
1972,21529932,3087234019
1973,21529932,1180125654
1974,40964258,3053577240
1975,40964258,7114402137
1976,40964258,7492969836
1977,40964258,2583890548
1978,17658842,7004477509
1979,17658842,4510873894
1980,17658842,4061706344
1981,17658842,7720208533
1982,17658842,4026446775
1983,17658842,2652476668
1984,71509777,2519133804
1985,71509777,9941421676
1986,71509777,6032641426
1987,71509777,1324865269
1988,71509777,9321870069
1989,71509777,6897699736
1990,71509777,8738844440
1991,71509777,2524617947
1992,40773981,5479964834
1993,40773981,4197413090
1994,31587756,5747624928
1995,31587756,2312576801
1996,31587756,4708199331
1997,31587756,8797946596
1998,31587756,9697740624
1999,31587756,8986202899
2000,31587756,6159876853
2001,31587756,4783018137
2002,82381388,5481244386
2003,82381388,6539034771
2004,48665576,9459741704
2005,48665576,6737636098
2006,48665576,2282631798
2007,48665576,8749319399
2008,20944137,2136560130
2009,20944137,6005107111
2010,20944137,8990504652
2011,20944137,7270932559
2012,20944137,3060692188
2013,10970461,8667563106
2014,10970461,8322138278
2015,10970461,5355357901
2016,10970461,1573243097
2017,10970461,5886695902
2018,81925128,4762921451
2019,81925128,8825651852
2020,81925128,4485473644
2021,81925128,6723081519
2022,81925128,7804681242
2023,91651879,7798102032
2024,91651879,9210422827
2025,91651879,6113322411
2026,91722802,4698922425
2027,91722802,6362957139
2028,91722802,9256947291
2029,91722802,3373674141
2030,74141078,6146348904
2031,74141078,6244052475
2032,74141078,7590758504
2033,19278855,6979006778
2034,19278855,2622186347
2035,19278855,6278042516
2036,28266091,2203502116
2037,28266091,4915244485
2038,28266091,6959376493
2039,28266091,3352569235
2040,28266091,6050259125
2041,28266091,2308659349
2042,28266091,9601633212
2043,59819921,8853022920
2044,59819921,4514554828
2045,59819921,6014642973
2046,59819921,8461871237
2047,16997530,5781862376
2048,16997530,1230274553
2049,16997530,1791028380
2050,10997563,2378282104
2051,10997563,8780636866
2052,10997563,2169233978
2053,10997563,9885015010
2054,27022241,2345328064
2055,27022241,7817289740
2056,27022241,4807578925
2057,27022241,5542110479
2058,33258274,6041064544
2059,33258274,9601404724
2060,33258274,5956437629
2061,33258274,1324148798
2062,82058785,8509132482
2063,82058785,5601027811
2064,82058785,8378004613
2065,82058785,7998436615
2066,82058785,6679452254
2067,82058785,7356231020
2068,82058785,7183906926
2069,82058785,7489642675
2070,82058785,7113287220
2071,82058785,4424894238
2072,54817669,2233358937
2073,54817669,5367911981
2074,54817669,4753262382
2075,90502290,5903918784
2076,90502290,7237491750
2077,90502290,9849180231
2078,90502290,1182713254
2079,90502290,9336109321
2080,90502290,5099371857
2081,90502290,5488446355
2082,90502290,1274396405
2083,90502290,3576986495
2084,50672024,7204542184
2085,50672024,3221920850
2086,50672024,5866858869
2087,65578431,6250151913
2088,65578431,8581610866
2089,65578431,5929516317
2090,65578431,6432963855
2091,16096090,6493614497
2092,16096090,1940603683
2093,16096090,2287690469
2094,16096090,1911167015
2095,16096090,6816673493
2096,88726373,6897544901
2097,88726373,3392533190
2098,88726373,3219632585
2099,88726373,8557019917
2100,88726373,3447478684
2101,40512581,3117818912
2102,40512581,5726580546
2103,40512581,3543253063
2104,40512581,7925899155
2105,40512581,9129532410
2106,45977241,3880462508
2107,45977241,1816214788
2108,45977241,3092314375
2109,86654976,2952951528
2110,86654976,8594816136
2111,86654976,9585416862
2112,86654976,7592466327
2113,81354783,3333943273
2114,81354783,5963829251
2115,81354783,5316739183
2116,60835602,4312593294
2117,27404622,2047613266
2118,27404622,6385881708
2119,27404622,4729882447
2120,27404622,2382575095
2121,38589682,5954019750
2122,38589682,6580157841
2123,38589682,6766409969
2124,38589682,9959509178
2125,38589682,3583793755
2126,30670903,3001920927
2127,30670903,5326547871
2128,48940819,7083056009
2129,48940819,8801772467
2130,48940819,2134630134
2131,48940819,4572444314
2132,48940819,7392084382
2133,11197789,2617825441
2134,11197789,4840157634
2135,11197789,3146011740
2136,15590767,5660009633
2137,15590767,7606598248
2138,15590767,8592544465
2139,15590767,1535590748
2140,15590767,2272312218
2141,15590767,3932540668
2142,15590767,9870246527
2143,10585864,2496656954
2144,10585864,4507054451
2145,99969298,7010599111
2146,99969298,6104860171
2147,99969298,1932426517
2148,99969298,5996032887
2149,99969298,2268989370
2150,99969298,6275324349
2151,80752940,6654638801
2152,80752940,9492627866
2153,80752940,7213739979
2154,25841955,6669444544
2155,25841955,2165082778
2156,25841955,2781357875
2157,72968926,9653483586
2158,72968926,1323889892
2159,72968926,3613339218
2160,72968926,3571696051
2161,72968926,4869627966
2162,59778031,5437001504
2163,59778031,5832467395
2164,59778031,3435776942
2165,59778031,1068343124
2166,59778031,4766240055
2167,59778031,4261629407
2168,86240940,7713742416
2169,86240940,6841119161
2170,86240940,6923429438
2171,19372039,3090933930
2172,19372039,2033798371
2173,19372039,3615708190
2174,19372039,7063185223
2175,22499293,4699341659
2176,22499293,4339229671
2177,60972311,5520334085
2178,60972311,8602531975
2179,60972311,7631406476
2180,60972311,1014742159
2181,60972311,3161891796
2182,60972311,1591387416
2183,97915238,9524053609
2184,97915238,8620657428
2185,97915238,3561380116
2186,97915238,1410004118
2187,97915238,7417148055
2188,97915238,5222783705
2189,77310660,9165612760
2190,77310660,9430098993
2191,77310660,3754846186
2192,77310660,3667205038
2193,96264745,6381355313
2194,96264745,1794356158
2195,96264745,8077902190
2196,31242714,8525915600
2197,31242714,8084559657
2198,31242714,1146061547
2199,54824449,8939430496
2200,54824449,2956992776
2201,54824449,9510710477
2202,54824449,2038443213
2203,54824449,5113096467
2204,54824449,9728659892
2205,12110774,4334423017
2206,12110774,2527340940
2207,12110774,2076955149
2208,12110774,9591629521
2209,12110774,8767974903
2210,12110774,2628425562
2211,46073544,8968327736
2212,46073544,4873210177
2213,89694320,5540154559
2214,89694320,9486727555
2215,89694320,7264364517
2216,89694320,9069005799
2217,89694320,3490759280
2218,89694320,1100753840
2219,89694320,4392861586
2220,89694320,6760726936
2221,89694320,1175703865
2222,89694320,7021663647
2223,22154511,5317037378
2224,22154511,6270102152
2225,22154511,9366524626
2226,22154511,2971812925
2227,22154511,6672164278
2228,22154511,5874229789
2229,33098741,8694217381
2230,33098741,5571497450
2231,33098741,5572399725
2232,33098741,9658905079
2233,33098741,1408117144
2234,33098741,9218696541
2235,51217401,4992579349
2236,51217401,8917428346
2237,51217401,4883959803
2238,51217401,6429333885
2239,51217401,7715564927
2240,30916246,3705975451
2241,30916246,5484443317
2242,30916246,3719022318
2243,30916246,1359012334
2244,84764405,9662726703
2245,84764405,7604686226
2246,84764405,7096941875
2247,84764405,7564769491
2248,84764405,4670757178
2249,95975962,7859942741
2250,65911558,4836778857
2251,65911558,8073698668
2252,86994893,8485233144
2253,86994893,4628166459
2254,86994893,3190198231
2255,76181479,6132679000
2256,76181479,5976213053
2257,76181479,4127251391
2258,43780097,6824443209
2259,43780097,1602422770
2260,43780097,6323767071
2261,73616329,9551877979
2262,73616329,7688378507
2263,73616329,4495030965
2264,73616329,6435131638
2265,17452597,5755696163
2266,17452597,6304279003
2267,59439957,7537703431
2268,59439957,8037021483
2269,59439957,6370783822
2270,59439957,3540832248
2271,59439957,6632056089
2272,54899304,1275072706
2273,54899304,5925447693
2274,54899304,6017662514
2275,54899304,5920597043
2276,54899304,7163000444
2277,56814711,8711417909
2278,35008264,7571106320
2279,35008264,2302451600
2280,35008264,7118387966
2281,35008264,3117162023
2282,84918625,6988790084
2283,84918625,1880624319
2284,40380283,2655280928
2285,40380283,9053718977
2286,40380283,8002377602
2287,40380283,4531076837
2288,40380283,2079772200
2289,40380283,1049389194
2290,40380283,8193075891
2291,40380283,1763099867
2292,40380283,5912208764
2293,67919148,5658744392
2294,67919148,6640448483
2295,67919148,4956792174
2296,83111564,8447090562
2297,83111564,4809037517
2298,83111564,9509064881
2299,83111564,8060614642
2300,83111564,4897394142
2301,32489125,5869682761
2302,32489125,5334127338
2303,32489125,5858327199
2304,96072576,3350328121
2305,96072576,7774871498
2306,96072576,8719094708
2307,62505431,1777924632
2308,62505431,1909070627
2309,62505431,9642669179
2310,62505431,7597161048
2311,54155318,3045229912
2312,54155318,4639180559
2313,54155318,4506066448
2314,54155318,9037372696
2315,54155318,7612716159
2316,33678395,9075096044
2317,33678395,3451798162
2318,33678395,3803782643
2319,33678395,4401590740
2320,33678395,5126553590
2321,33678395,4596313470
2322,81311280,8354869223
2323,81311280,5104337576
2324,81311280,2444383591
2325,81311280,7432599311
2326,81311280,5784737330
2327,81311280,5455721430
2328,81311280,4691354969
2329,56065308,3610754052
2330,56065308,6651824093
2331,56065308,2458086190
2332,56065308,5473070039
2333,18303871,2689411264
2334,18303871,7878994092
2335,18303871,6420995909
2336,18303871,6259729150
2337,96143023,9886138144
2338,96143023,7191287281
2339,96143023,7871980623
2340,51739007,3434411800
2341,51739007,8843615813
2342,47479051,3072171842
2343,47479051,4855654371
2344,47479051,9335615564
2345,47479051,7431485743
2346,47479051,7077959984
2347,47479051,5729359248
2348,47479051,1752852885
2349,47479051,4043085464
2350,54382680,4489391652
2351,54382680,3242344809
2352,54382680,6269897199
2353,54382680,7887613881
2354,54382680,7920033211
2355,83859809,2282499056
2356,83859809,9245018988
2357,83859809,7765156142
2358,83859809,8535747647
2359,11380577,5879629171
2360,11380577,3578493067
2361,95803147,6919350402
2362,95803147,2918539747
2363,95803147,2639394189
2364,95803147,5456821681
2365,95803147,5189588407
2366,18793911,1346277536
2367,18793911,4990416772
2368,18793911,8167076613
2369,18793911,5726498961
2370,18793911,8319111353
2371,18793911,4814777788
2372,42386632,4225441754
2373,42386632,4633959467
2374,42386632,3863185397
2375,42386632,4937201511
2376,51703352,4211426021
2377,51703352,8889192825
2378,51703352,6577359653
2379,51703352,7789933470
2380,30562264,6331882118
2381,30562264,3837100264
2382,30562264,8134800746
2383,30562264,8271655671
2384,30562264,7375595997
2385,57468809,3295538584
2386,57468809,2810653880
2387,13983472,7249460705
2388,13983472,1273700926
2389,26821746,3404965234
2390,26821746,7341550043
2391,26821746,9510681103
2392,26821746,3050590679
2393,57151181,2986949251
2394,57151181,6376822125
2395,57151181,2926179919
2396,17310240,8467846315
2397,17310240,3704679165
2398,17310240,3944739270
2399,24827236,7056047016
2400,24827236,9318565323
2401,24827236,1892809231
2402,24827236,5308458831
2403,24827236,1964241201
2404,24827236,7696916980
2405,80689607,2289419085
2406,80689607,8323725070
2407,61106963,8548542994
2408,61106963,9529582017
2409,61106963,6911494979
2410,61106963,6819963339
2411,29937680,6367722712
2412,29937680,7602758459
2413,97979357,3166953552
2414,97979357,2459628921
2415,97979357,8538158522
2416,97979357,9186742636
2417,26009277,6570652259
2418,26009277,3733768091
2419,26009277,8543428812
2420,26009277,5019024365
2421,86386026,9393740472
2422,86386026,5984401170
2423,86386026,1910173812
2424,35671859,7010339929
2425,35671859,6901824242
2426,35671859,4542754501
2427,35671859,2741834518
2428,39872548,5824354856
2429,39872548,8890217445
2430,39872548,7640163340
2431,39872548,7310867325
2432,68952942,1761183965
2433,84393625,7638386506
2434,84393625,6057067580
2435,84393625,9018968494
2436,84393625,2037915965
2437,84393625,7164128251
2438,84393625,2682859676
2439,84393625,2365820413
2440,84393625,5372702367
2441,81198071,4051502210
2442,81198071,9247909575
2443,81198071,1969748811
2444,81198071,7925085941
2445,81198071,2424974362
2446,81198071,2684894046
2447,37707468,1462135134
2448,37707468,2607153374
2449,40771159,1597414497
2450,40771159,6253654978
2451,40771159,1286622723
2452,40771159,7669532039
2453,40771159,1803024042
2454,40771159,9828512912
2455,40771159,4639465650
2456,40771159,6885069694
2457,12496865,3575288783
2458,12496865,4436384439
2459,44701778,6299491778
2460,44701778,4762571556
2461,44701778,9702147396
2462,44701778,5681035019
2463,44701778,9718744559
2464,44701778,1373410518
2465,73573155,7667726219
2466,73573155,7654779276
2467,27418995,8424548265
2468,27418995,8663707178
2469,27418995,8869873421
2470,27418995,7418913630
2471,83294893,1902865266
2472,83294893,2147001796
2473,83799294,4499319200
2474,83799294,4093929147
2475,83799294,6331733454
2476,45258108,2546281827
2477,45258108,1545795108
2478,45258108,7930661364
2479,45258108,6232733141
2480,45258108,2689507926
2481,76731372,9441994064
2482,76731372,6484269425
2483,76731372,1829051237
2484,76731372,1986228767
2485,81223132,7270503456
2486,81223132,5172750402
2487,81223132,3944666597
2488,81223132,7092493804
2489,81223132,4385681203
2490,70043157,4786480864
2491,70043157,8589784900
2492,70043157,5577993405
2493,60502163,9889208354
2494,60502163,8056236030
2495,60502163,4727104655
2496,94513780,1044851744
2497,94513780,4418437195
2498,94513780,6143958955
2499,94513780,4505251478
2500,45245225,9408360650
2501,45245225,7470074058
2502,45245225,4278702188
2503,45245225,7711462794
2504,81209130,7879101536
2505,81209130,1823017226
2506,81209130,4015338572
2507,78934628,7321663692
2508,38328561,5569360216
2509,38328561,7159484659
2510,38328561,4836601876
2511,38328561,5987679662
2512,49547302,5058722881
2513,49547302,3511259937
2514,49547302,3913584956
2515,49547302,5003193757
2516,31884505,6472901454
2517,31884505,3159549262
2518,71271034,9267709153
2519,71271034,2635051442
2520,71271034,8394163771
2521,71271034,9202301499
2522,11527793,7238982944
2523,11527793,6525640549
2524,11527793,3681709608
2525,11527793,6553669969
2526,11527793,8963400242
2527,11527793,5842075509
2528,45344175,1018652289
2529,45344175,4742281931
2530,45344175,8437434126
2531,45344175,3271117807
2532,45344175,6200027794
2533,45344175,2965475062
2534,31259392,3037580129
2535,31259392,2917101891
2536,31259392,4049200591
2537,31259392,3198540559
2538,31259392,2434567567
2539,33988153,7275188080
2540,33988153,4969663997
2541,80981318,3489324240
2542,80981318,3409822451
2543,80981318,9813725112
2544,80981318,4502625658
2545,80981318,7924203774
2546,30073652,3180832289
2547,30073652,1195306830
2548,30073652,1289228467
2549,30073652,9531931732
2550,30073652,3084411548
2551,43805270,4177331145
2552,43805270,9156931826
2553,43805270,8262543087
2554,24506175,7932413650
2555,24506175,9787647642
2556,51470186,2042673177
2557,51470186,6824665317
2558,87807727,2935778168
2559,87807727,7035703929
2560,87807727,5081511106
2561,87807727,2684189854
2562,15880181,4075374146
2563,15880181,8099148197
2564,15880181,9003783142
2565,15880181,9817498223
2566,15880181,1657948435
2567,15880181,2663748380
2568,15880181,3326862110
2569,35185233,5800306850
2570,35185233,7054248652
2571,35185233,8619491758
2572,35185233,7442221587
2573,35185233,7721085430
2574,35185233,2774752793
2575,35185233,2789732990
2576,29512166,7373581699
2577,29512166,1264063837
2578,29512166,6927585933
2579,94754761,3385034547
2580,94754761,4747116150
2581,65544293,1951909466
2582,65544293,4785477156
2583,65544293,7425208215
2584,93189174,7178904104
2585,93189174,6968616531
2586,93189174,8411986421
2587,69891214,8646406050
2588,69891214,6700215356
2589,69891214,2213976116
2590,45066983,3073554467
2591,45066983,6198940748
2592,45066983,2092318031
2593,45066983,7239918452
2594,45066983,1580739226
2595,68230307,9236102210
2596,68230307,1497683541
2597,68230307,1402046590
2598,15436734,2773516219
2599,15436734,4428294343
2600,13297769,6025885542
2601,13297769,4230395155
2602,13297769,6581619844
2603,13297769,6421712294
2604,42286420,3108241123
2605,42286420,2269494603
2606,42286420,8220923372
2607,42286420,1318342604
2608,42286420,9243421142
2609,42286420,8491968022
2610,42286420,1645411094
2611,21240858,1881735300
2612,21240858,9627360772
2613,21240858,5932851046
2614,21240858,4823531281
2615,21240858,1313695829
2616,77567956,5077060633
2617,77567956,8997204860
2618,33299804,7496762380
2619,33299804,9833696883
2620,33299804,2835919354
2621,33299804,5989560059
2622,33299804,6850354877
2623,70651031,2549029956
2624,70651031,3796629130
2625,70651031,3970488331
2626,70651031,1441182510
2627,70651031,8390053006
2628,70651031,7178647037
2629,38746227,2600618701
2630,38746227,1644681854
2631,70694644,7849843425
2632,70694644,6822124361
2633,70694644,5292341233
2634,70694644,6911409174
2635,27647039,3889469384
2636,27647039,6636127345
2637,27647039,5220593629
2638,27647039,9595187607
2639,15272043,6573828742
2640,14427650,4927231815
2641,14427650,2306501673
2642,14427650,7211410349
2643,14427650,2320516431
2644,14427650,9721226963
2645,14427650,4167856982
2646,14427650,7983715194
2647,14427650,9326947902
2648,82066795,7065848203
2649,82066795,4438100916
2650,82066795,1405783317
2651,82066795,2970456469
2652,82066795,3719098741
2653,52574919,8344372728
2654,52574919,7224303821
2655,52574919,1167386014
2656,60158676,9757004145
2657,60158676,4334903541
2658,60158676,7375792175
2659,76786062,2021430181
2660,76786062,7549378888
2661,76786062,7662022640
2662,76786062,2842691994
2663,76786062,8923835325
2664,57210260,8593081634
2665,57210260,8436498347
2666,57210260,7588584403
2667,96670615,1634225145
2668,96670615,8915626190
2669,96670615,2895151735
2670,35429381,9182109280
2671,35429381,7421795555
2672,35429381,7559598749
2673,35429381,1733473383
2674,96688003,3637007234
2675,96688003,7662869285
2676,96688003,9825320370
2677,96688003,9966047033
2678,96688003,1855007514
2679,92028979,9201469949
2680,92028979,6825768779
2681,92028979,3778174029
2682,41915676,8602492900
2683,41915676,8171552846
2684,35686309,8931107905
2685,35686309,5968092259
2686,35686309,9904937318
2687,35686309,4826484693
2688,35686309,8833631318
2689,34588594,3683294441
2690,34588594,8623162291
2691,34588594,1327332636
2692,34588594,8565382974
2693,48617119,2286360080
2694,48617119,7803062368
2695,48617119,1736504117
2696,48617119,4084795574
2697,84580107,3110746049
2698,15844936,3764845574
2699,15844936,2430561968
2700,15844936,7304293362
2701,15844936,7683982451
2702,15844936,1050529721
2703,15844936,5659147100
2704,26670266,1264370496
2705,26670266,3042144737
2706,26670266,8386129474
2707,26670266,8250221362
2708,26670266,3317718363
2709,93709723,5671184777
2710,93709723,3586676379
2711,93709723,4441150373
2712,93709723,1052608777
2713,78493321,4268053280
2714,78493321,8455658337
2715,78493321,7757371060
2716,62931498,8948449433
2717,62931498,9388995053
2718,31395064,2590845128
2719,31395064,1382121802
2720,31395064,5100810247
2721,31395064,8848476735
2722,98278346,8442140705
2723,98278346,6077970570
2724,98278346,5761713764
2725,98278346,5074899441
2726,42992475,3046902347
2727,42992475,2561679293
2728,68116749,4338500768
2729,68116749,6829765993
2730,68116749,3767684053
2731,68116749,8255356606
2732,27623647,8010324714
2733,27623647,1548071475
2734,27623647,7353211582
2735,47253145,9810684536
2736,47253145,7071090977
2737,47253145,4328938339
2738,84009151,2220764768
2739,84009151,6278641466
2740,84009151,1690318004
2741,64949316,6521244516
2742,64949316,2731778565
2743,64949316,3547722409
2744,64949316,4472483914
2745,64949316,7238825335
2746,64949316,9019708191
2747,55857703,1920477183
2748,79131454,9469185635
2749,79131454,7833530907
2750,79131454,6814172876
2751,95163096,7285382259
2752,95163096,3133515492
2753,95163096,9118810413
2754,71344967,4045648610
2755,71344967,9757686019
2756,71344967,4965606836
2757,71344967,3762234388
2758,71344967,3713883382
2759,71344967,3967775262
2760,63626688,9734831546
2761,63626688,1988800404
2762,63626688,1276559246
2763,13222388,6056751201
2764,13222388,1427674213
2765,13222388,1588171439
2766,13222388,7410357530
2767,13222388,9517358367
2768,11361440,7094895162
2769,11361440,4358400452
2770,11361440,2871685892
2771,11361440,2645076866
2772,56682323,5365293540
2773,56682323,3467367305
2774,56682323,5547011244
2775,56682323,6377517969
2776,56682323,8843876083
2777,56682323,3080244571
2778,76319573,3619578696
2779,76319573,4361179197
2780,28937446,1059892636
2781,28937446,8431011029
2782,61549659,2876114189
2783,61549659,2712050640
2784,61549659,6980018900
2785,61549659,8135058676
2786,61549659,7465748502
2787,18295885,9020757291
2788,18295885,6151339895
2789,19757905,2758543160
2790,19757905,4014199804
2791,62910172,2851492904
2792,62910172,2772061949
2793,62910172,3261271900
2794,62910172,4655562117
2795,15494687,9906541285
2796,15494687,9300125970
2797,15494687,1255595579
2798,15494687,5081820229
2799,85537348,7547906294
2800,51330154,9942105528
2801,51330154,2982601713
2802,51330154,7749227974
2803,51330154,9353042655
2804,66910519,8315556266
2805,66910519,9089223920
2806,66910519,2266947408
2807,66910519,1438571321
2808,66910519,2686809084
2809,31185267,1146363681
2810,31185267,5649181402
2811,31185267,8829273899
2812,31185267,5982955926
2813,52460759,2510001381
2814,52460759,6719874178
2815,52460759,4991029701
2816,56212249,7754005920
2817,56212249,8479648259
2818,56212249,1533738339
2819,56212249,2355536970
2820,56212249,2906974303
2821,15064527,6977299906
2822,15064527,8223854022
2823,15064527,3673328105
2824,15064527,6114288909
2825,15064527,7755554189
2826,15186436,7888420881
2827,15186436,3269235618
2828,15186436,1796016571
2829,76989700,4723573030
2830,76989700,4078201646
2831,76989700,5114422927
2832,76989700,1390176881
2833,76989700,5685727001
2834,38824049,1812882834
2835,38824049,8463150987
2836,38824049,3715442244
2837,85646721,5564992460
2838,85646721,5203428038
2839,85646721,4459953798
2840,17529383,9996771809
2841,17529383,9977631681
2842,17529383,9585954512
2843,17529383,3557764085
2844,17529383,9461707317
2845,17529383,8820381847
2846,17529383,9766222876
2847,25726763,5298741329
2848,25726763,7126612217
2849,74284368,7294863608
2850,74284368,9347206417
2851,74284368,2788034613
2852,13450832,3931621284
2853,13450832,8646906470
2854,13450832,8414277192
2855,13450832,9786891055
2856,13450832,9246699352
2857,13450832,6433217530
2858,13450832,1596770044
2859,13450832,5632251198
2860,52253029,9442299468
2861,52253029,3851306805
2862,25383989,6228197651
2863,25383989,7007609384
2864,25383989,1718478230
2865,25383989,5063790102
2866,73771548,9160182436
2867,73771548,8662048810
2868,73771548,3644423532
2869,73771548,9949991981
2870,73771548,3831305467
2871,73771548,1608753528
2872,73771548,9753567899
2873,28967815,1599039704
2874,28967815,8435950059
2875,28967815,9788834300
2876,28967815,9045207541
2877,41698373,8566514232
2878,41698373,3908019872
2879,81789305,4612436835
2880,81789305,7287833732
2881,81789305,1778241127
2882,81789305,4173951630
2883,81789305,5129912669
2884,85595587,1457678305
2885,85595587,9991033180
2886,85595587,4413332974
2887,85595587,4860449631
2888,45953831,2207449443
2889,45953831,1796216840
2890,45953831,2531913388
2891,45953831,9947823468
2892,45953831,6840782776
2893,90651051,5217132894
2894,90651051,3138161877
2895,90651051,8056068985
2896,90651051,3251491133
2897,90651051,8329780094
2898,23609915,3342185250
2899,23609915,9958103172
2900,23609915,7390004074
2901,23609915,6403487218
2902,23609915,4595364347
2903,68844404,2227298081
2904,68844404,9860425917
2905,68844404,2457278022
2906,68844404,9354936049
2907,41007017,1264031301
2908,41007017,9832267653
2909,53471011,5230484328
2910,53471011,8306086417
2911,53471011,9147226940
2912,53471011,6548647311
2913,67613865,2396691712
2914,67613865,1688026065
2915,67613865,2822214092
2916,67613865,9695192332
2917,85277419,2181913312
2918,85277419,9018088398
2919,85277419,8653661105
2920,85277419,3249981558
2921,85277419,6591749879
2922,85277419,3250929496
2923,85277419,3712588826
2924,85277419,4464427357
2925,68951256,8602604440
2926,68951256,9227393213
2927,68951256,1504492863
2928,52752149,4107109568
2929,52752149,7065188642
2930,52752149,5959916419
2931,52752149,1327149476
2932,52752149,7294875693
2933,72537277,1193205237
2934,72537277,2298512773
2935,72537277,6872658519
2936,64570542,5678774643
2937,64570542,4036311004
2938,64570542,2893765407
2939,24241267,4322226097
2940,24241267,1183992028
2941,24241267,3454960054
2942,24241267,6488240348
2943,24241267,1521402270
2944,89069476,5410918089
2945,89069476,6800755674
2946,89069476,3929599591
2947,20640934,2686355888
2948,25476428,8417596960
2949,25476428,7715713249
2950,25476428,3922811810
2951,25476428,7317653734
2952,25476428,4805248307
2953,25476428,1094183965
2954,61523003,7635352145
2955,61523003,9766031428
2956,61523003,9004046405
2957,61523003,6873779478
2958,26108925,2819410016
2959,26108925,4874016801
2960,26108925,4739248233
2961,26108925,5460133994
2962,26108925,5182253070
2963,26108925,7339226354
2964,26108925,2461996635
2965,90988799,7729331709
2966,90988799,4104126452
2967,90988799,6503823085
2968,71282936,7404018178
2969,71282936,8799232468
2970,71282936,9360301045
2971,41592924,5620638592
2972,41592924,6339653039
2973,49744050,7644042537
2974,49744050,9573599991
2975,49744050,9422937241
2976,49744050,8345573562
2977,49744050,6776516511
2978,36012313,7553444521
2979,36012313,9804586355
2980,36012313,1357094550
2981,38919399,1242436713
2982,38919399,9620180213
2983,77163811,5004121394
2984,77163811,7780511258
2985,77163811,8655150622
2986,70818630,2313603631
2987,35581511,5861780115
2988,35581511,4280676829
2989,35581511,4810748099
2990,35581511,2447813711
2991,28181621,2080031885
2992,28181621,2119143287
2993,28181621,8171489589
2994,28181621,5185896790
2995,28181621,3340165749
2996,33240947,1186362177
2997,33240947,9191033835
2998,33240947,7024845180
2999,33240947,3553660953
3000,61446696,6448690208
3001,61446696,7035727299
3002,61446696,2362254608
3003,61446696,5018839283
3004,61446696,6427336187
3005,51220382,3612645088
3006,51220382,3366162631
3007,51220382,8640837454
3008,51220382,7414299376
3009,41995770,3731334913
3010,41995770,3226773474
3011,41995770,5198932764
3012,41995770,2659521863
3013,41995770,7285635722
3014,41995770,1083829647
3015,41995770,5750494678
3016,41995770,6537022076
3017,27414815,8350002981
3018,27414815,2392259549
3019,27414815,8429122094
3020,87178044,8545026094
3021,87178044,5169069529
3022,87178044,6385245004
3023,87178044,5051804606
3024,63791186,5622266595
3025,63791186,3508740356
3026,63791186,4518418215
3027,63791186,4110061578
3028,63791186,6952226767
3029,63791186,3624945117
3030,45164348,8371219493
3031,45164348,1683463719
3032,45164348,8336728141
3033,45164348,7365227860
3034,45164348,7923168886
3035,93055571,5193544722
3036,93055571,1077380379
3037,93055571,7633284372
3038,18616033,1529174377
3039,18616033,5068290418
3040,18616033,5057686301
3041,63927719,6899250817
3042,63927719,2805472422
3043,63927719,7563038279
3044,63927719,5898491214
3045,63927719,2033987760
3046,73800868,2695438307
3047,73800868,8719128964
3048,73800868,8461766403
3049,73800868,3278403367
3050,73800868,4552187944
3051,73800868,2806643241
3052,73800868,8331281485
3053,73800868,2181886937
3054,73800868,5442376830
3055,80027887,5500135745
3056,80027887,5187538159
3057,80027887,9905693215
3058,80027887,6103775375
